eps,theta,ρ,statusQuo,universalEps,τ,sr,h,ι,s,s_,c10,c20,nRoots,time
0.57125,0.625,1.0,False,False,0.15995118236721684,0.14064911910181097,0.48596273925041883,0.34385464499578117,0.012260057596334015,0.013171553506145173,0.01115398581949355,0.023825209514996695,1,2.058011531829834
0.5975,0.625,1.0,False,False,0.1613593085743037,0.14045278812208323,0.4855212907038394,0.34074996361972104,0.012216270102835615,0.013120709845149537,0.01117756601730054,0.023934502792601738,1,2.16837215423584
0.62375,0.625,1.0,False,False,0.16271778433990394,0.14026846031300697,0.48509389377839346,0.33764026062398955,0.012174547769139486,0.013071799157266086,0.011201301709697641,0.02404254997044749,1,1.9619183540344238
0.65,0.625,1.0,False,False,0.16403078227210835,0.1400953323810398,0.48468277661574094,0.33452973279794923,0.01213510553806482,0.013025470956534817,0.011225472121559164,0.024150066362331114,1,1.9984095096588135
0.02,0.6666666666666666,1.0,False,False,0.11038652171894722,0.15038542115348827,0.5014490932912046,0.3966482225013646,0.014181386834952204,0.015170972617898812,0.010858635308330216,0.021509952808089976,1,2.0050950050354004
0.04625,0.6666666666666666,1.0,False,False,0.11359964226265279,0.149612680263572,0.5004723244101905,0.3951214591423937,0.014034020154786902,0.015024110014688733,0.01085931298622338,0.021606882492522496,1,2.1001839637756348
0.0725,0.6666666666666666,1.0,False,False,0.11668608452207724,0.14888818141897028,0.4995424189759143,0.39341177912142017,0.013896637545939249,0.014887659407652772,0.010863416981031259,0.02170705210291504,1,2.0152220726013184
0.09875,0.6666666666666666,1.0,False,False,0.1196288182178612,0.1482144405928415,0.49865963202059926,0.3915208219323205,0.013769044525947738,0.014760779361773483,0.010870590969031303,0.02181017257090795,1,1.9867994785308838
0.125,0.6666666666666666,1.0,False,False,0.12244924492805287,0.14758452698161625,0.49781704643453795,0.3894760334103611,0.013649849962473556,0.014642095770725743,0.01088029932589077,0.02191567114661522,1,2.0702719688415527
0.15125,0.6666666666666666,1.0,False,False,0.12515790347616937,0.14699487344533319,0.4970072322573938,0.3872952217481555,0.013537825747063047,0.014529835287318018,0.010891849642613343,0.022023365856548398,1,2.026531219482422
0.1775,0.6666666666666666,1.0,False,False,0.1277693125645866,0.14644116865075243,0.49623022936408,0.38499782985448655,0.013432644750530532,0.014424321505274725,0.010905324767971103,0.022132858464539343,1,2.0565531253814697
0.20375,0.6666666666666666,1.0,False,False,0.1302756595180653,0.1459227603792655,0.4954824061186152,0.38259048598567114,0.01333355046401205,0.014324086863450856,0.01092016208397847,0.022243550634039693,1,1.9456760883331299
0.22999999999999998,0.6666666666666666,1.0,False,False,0.13269853818100596,0.14543411162655934,0.4947641519836261,0.38009475591186753,0.013240277657589648,0.014229834239958725,0.010936607460524838,0.02235517454407846,1,1.90736722946167
0.25625,0.6666666666666666,1.0,False,False,0.13503687003254344,0.1449726558506691,0.49406967569683463,0.37751960790215083,0.013151756629473283,0.014139792454656568,0.010954009786284878,0.02246795258765061,1,2.0295116901397705
0.28250000000000003,0.6666666666666666,1.0,False,False,0.13728235350396598,0.1445398645225713,0.49339864776016207,0.37486616645498394,0.01306789924337488,0.014053505679077911,0.010972169140242096,0.022581220698659983,1,2.1140036582946777
0.3050254617135535,0.6666666666666666,1.0,False,False,0.1391447657267928,0.14418882758203513,0.49283900140312015,0.37253715983597024,0.01299922108527946,0.013982085514747137,0.010988203036027608,0.022678793540616075,1,2.0667989253997803
